,Unnamed: 0,Airline,Journey_date,From,To,Dtime,Atime,Stops,Price
0,0,,,,,,,,
1,0,Spicejet,25/01/2022,Goa,Ahmedabad,06:20,08:20,Non stop,"₹ 5,315"
2,1,Go First,25/01/2022,Goa,Ahmedabad,13:15,20:25,1 stop via Mumbai,"₹ 5,315"
3,2,Go First,25/01/2022,Goa,Ahmedabad,14:00,20:55,1 stop via Bengaluru,"₹ 5,315"
4,3,Go First,25/01/2022,Goa,Ahmedabad,23:55,06:40,1 stop via Mumbai,"₹ 5,315"
5,4,Go First,25/01/2022,Goa,Ahmedabad,18:15,06:40,1 stop via Mumbai,"₹ 5,315"
6,5,Go First,25/01/2022,Goa,Ahmedabad,17:00,06:40,1 stop via Mumbai,"₹ 5,315"
7,6,Spicejet,25/01/2022,Goa,Ahmedabad,13:55,08:20,1 stop via Pune,"₹ 5,315"
8,7,IndiGo,25/01/2022,Goa,Ahmedabad,13:10,18:30,1 stop via Mumbai,"₹ 5,316"
9,8,IndiGo,25/01/2022,Goa,Ahmedabad,15:25,20:45,1 stop via Bengaluru,"₹ 5,316"
10,9,IndiGo,25/01/2022,Goa,Ahmedabad,16:30,21:25,1 stop via Mumbai,"₹ 5,316"
11,10,IndiGo,25/01/2022,Goa,Ahmedabad,20:10,06:25,1 stop via Chennai,"₹ 5,316"
12,11,IndiGo,25/01/2022,Goa,Ahmedabad,21:20,06:55,1 stop via Hyderabad,"₹ 5,316"
13,12,Air India,25/01/2022,Goa,Ahmedabad,15:20,19:55,1 stop via Mumbai,"₹ 6,724"
14,13,Go First,25/01/2022,Goa,Ahmedabad,21:05,22:40,Non stop,"₹ 7,677"
15,14,"Vistara, IndiGo",25/01/2022,Goa,Ahmedabad,13:20,18:30,1 stop via Mumbai,"₹ 8,005"
16,0,Spicejet,26/01/2022,Goa,Ahmedabad,06:20,08:20,Non stop,"₹ 5,315"
17,1,Go First,26/01/2022,Goa,Ahmedabad,21:05,22:40,Non stop,"₹ 5,315"
18,2,Go First,26/01/2022,Goa,Ahmedabad,13:15,19:25,1 stop via Mumbai,"₹ 5,315"
19,3,Go First,26/01/2022,Goa,Ahmedabad,06:40,19:25,1 stop via Mumbai,"₹ 5,315"
20,4,Go First,26/01/2022,Goa,Ahmedabad,13:10,20:55,1 stop via Bengaluru,"₹ 5,315"
21,5,Go First,26/01/2022,Goa,Ahmedabad,18:15,00:05,1 stop via Mumbai,"₹ 5,315"
22,6,Go First,26/01/2022,Goa,Ahmedabad,17:00,00:05,1 stop via Mumbai,"₹ 5,315"
23,7,Go First,26/01/2022,Goa,Ahmedabad,17:40,07:30,1 stop via New Delhi,"₹ 5,315"
24,8,Spicejet,26/01/2022,Goa,Ahmedabad,13:55,08:20,1 stop via Pune,"₹ 5,315"
25,9,IndiGo,26/01/2022,Goa,Ahmedabad,13:10,20:25,1 stop via Mumbai,"₹ 5,316"
26,10,IndiGo,26/01/2022,Goa,Ahmedabad,15:25,20:45,1 stop via Bengaluru,"₹ 5,316"
27,11,IndiGo,26/01/2022,Goa,Ahmedabad,14:35,20:45,1 stop via Bengaluru,"₹ 5,316"
28,12,Air India,26/01/2022,Goa,Ahmedabad,15:20,19:55,1 stop via Mumbai,"₹ 6,724"
29,13,IndiGo,26/01/2022,Goa,Ahmedabad,13:10,18:30,1 stop via Mumbai,"₹ 7,416"
30,0,Go First,27/01/2022,Goa,Ahmedabad,21:05,22:40,Non stop,"₹ 5,315"
31,1,Go First,27/01/2022,Goa,Ahmedabad,13:15,19:25,1 stop via Mumbai,"₹ 5,315"
32,2,Go First,27/01/2022,Goa,Ahmedabad,14:00,20:55,1 stop via Bengaluru,"₹ 5,315"
33,3,Go First,27/01/2022,Goa,Ahmedabad,18:15,00:05,1 stop via Mumbai,"₹ 5,315"
34,4,Go First,27/01/2022,Goa,Ahmedabad,17:00,00:05,1 stop via Mumbai,"₹ 5,315"
35,5,Go First,27/01/2022,Goa,Ahmedabad,23:55,06:40,1 stop via Mumbai,"₹ 5,315"
36,6,Go First,27/01/2022,Goa,Ahmedabad,23:55,07:30,1 stop via New Delhi,"₹ 5,315"
37,7,IndiGo,27/01/2022,Goa,Ahmedabad,13:10,18:30,1 stop via Mumbai,"₹ 5,316"
38,8,IndiGo,27/01/2022,Goa,Ahmedabad,15:25,20:45,1 stop via Bengaluru,"₹ 5,316"
39,9,IndiGo,27/01/2022,Goa,Ahmedabad,21:45,05:00,1 stop via Bengaluru,"₹ 5,316"
40,10,IndiGo,27/01/2022,Goa,Ahmedabad,21:20,06:55,1 stop via Hyderabad,"₹ 5,316"
41,11,Spicejet,27/01/2022,Goa,Ahmedabad,06:20,08:20,Non stop,"₹ 5,841"
42,12,Air India,27/01/2022,Goa,Ahmedabad,15:20,19:55,1 stop via Mumbai,"₹ 6,724"
43,0,Spicejet,28/01/2022,Goa,Ahmedabad,06:20,08:20,Non stop,"₹ 5,315"
44,1,Go First,28/01/2022,Goa,Ahmedabad,21:05,22:40,Non stop,"₹ 5,315"
45,2,Go First,28/01/2022,Goa,Ahmedabad,14:00,20:55,1 stop via Bengaluru,"₹ 5,315"
46,3,Go First,28/01/2022,Goa,Ahmedabad,17:00,00:05,1 stop via Mumbai,"₹ 5,315"
47,4,Go First,28/01/2022,Goa,Ahmedabad,23:55,06:40,1 stop via Mumbai,"₹ 5,315"
48,5,Go First,28/01/2022,Goa,Ahmedabad,23:55,07:30,1 stop via New Delhi,"₹ 5,315"
49,6,Spicejet,28/01/2022,Goa,Ahmedabad,13:55,08:20,1 stop via Pune,"₹ 5,315"
50,7,IndiGo,28/01/2022,Goa,Ahmedabad,00:05,06:55,1 stop via Hyderabad,"₹ 5,316"
51,8,IndiGo,28/01/2022,Goa,Ahmedabad,13:10,18:30,1 stop via Mumbai,"₹ 5,316"
52,9,IndiGo,28/01/2022,Goa,Ahmedabad,15:25,20:45,1 stop via Bengaluru,"₹ 5,316"
53,10,IndiGo,28/01/2022,Goa,Ahmedabad,14:35,20:45,1 stop via Bengaluru,"₹ 5,316"
54,11,IndiGo,28/01/2022,Goa,Ahmedabad,17:55,22:15,1 stop via Hyderabad,"₹ 5,316"
55,12,IndiGo,28/01/2022,Goa,Ahmedabad,14:30,22:15,1 stop via Hyderabad,"₹ 5,316"
56,13,Air India,28/01/2022,Goa,Ahmedabad,15:20,19:55,1 stop via Mumbai,"₹ 6,724"
57,14,Go First,28/01/2022,Goa,Ahmedabad,18:15,00:05,1 stop via Mumbai,"₹ 7,383"
58,15,Vistara,28/01/2022,Goa,Ahmedabad,14:30,20:05,1 stop via New Delhi,"₹ 10,629"
59,0,Spicejet,29/01/2022,Goa,Ahmedabad,06:20,08:20,Non stop,"₹ 5,315"
60,1,Go First,29/01/2022,Goa,Ahmedabad,21:05,22:40,Non stop,"₹ 5,315"
61,2,Spicejet,29/01/2022,Goa,Ahmedabad,21:05,23:15,Non stop,"₹ 5,315"
62,3,Go First,29/01/2022,Goa,Ahmedabad,06:40,19:25,1 stop via Mumbai,"₹ 5,315"
63,4,Go First,29/01/2022,Goa,Ahmedabad,14:00,20:55,1 stop via Bengaluru,"₹ 5,315"
64,5,Go First,29/01/2022,Goa,Ahmedabad,17:00,00:05,1 stop via Mumbai,"₹ 5,315"
65,6,Go First,29/01/2022,Goa,Ahmedabad,23:55,07:30,1 stop via New Delhi,"₹ 5,315"
66,7,IndiGo,29/01/2022,Goa,Ahmedabad,23:25,01:00,Non stop,"₹ 5,316"
67,8,IndiGo,29/01/2022,Goa,Ahmedabad,00:05,06:55,1 stop via Hyderabad,"₹ 5,316"
68,9,IndiGo,29/01/2022,Goa,Ahmedabad,13:10,18:30,1 stop via Mumbai,"₹ 5,316"
69,10,IndiGo,29/01/2022,Goa,Ahmedabad,15:25,20:45,1 stop via Bengaluru,"₹ 5,316"
70,11,IndiGo,29/01/2022,Goa,Ahmedabad,14:35,20:45,1 stop via Bengaluru,"₹ 5,316"
71,12,IndiGo,29/01/2022,Goa,Ahmedabad,17:55,22:15,1 stop via Hyderabad,"₹ 5,316"
72,13,IndiGo,29/01/2022,Goa,Ahmedabad,14:30,22:15,1 stop via Hyderabad,"₹ 5,316"
73,14,IndiGo,29/01/2022,Goa,Ahmedabad,21:20,06:55,1 stop via Hyderabad,"₹ 5,316"
74,15,Air India,29/01/2022,Goa,Ahmedabad,15:20,19:55,1 stop via Mumbai,"₹ 6,724"
75,16,Vistara,29/01/2022,Goa,Ahmedabad,14:30,20:05,1 stop via New Delhi,"₹ 10,629"
76,0,Spicejet,30/01/2022,Goa,Ahmedabad,06:20,08:20,Non stop,"₹ 5,315"
77,1,Go First,30/01/2022,Goa,Ahmedabad,10:45,12:30,Non stop,"₹ 5,315"
78,2,Go First,30/01/2022,Goa,Ahmedabad,21:05,22:40,Non stop,"₹ 5,315"
79,3,Spicejet,30/01/2022,Goa,Ahmedabad,21:05,23:15,Non stop,"₹ 5,315"
80,4,Go First,30/01/2022,Goa,Ahmedabad,12:00,18:20,1 stop via New Delhi,"₹ 5,315"
81,5,Go First,30/01/2022,Goa,Ahmedabad,06:40,19:25,1 stop via Mumbai,"₹ 5,315"
82,6,Go First,30/01/2022,Goa,Ahmedabad,17:00,00:05,1 stop via Mumbai,"₹ 5,315"
83,7,Go First,30/01/2022,Goa,Ahmedabad,23:55,07:30,1 stop via New Delhi,"₹ 5,315"
84,8,Go First,30/01/2022,Goa,Ahmedabad,17:40,07:30,1 stop via New Delhi,"₹ 5,315"
85,9,IndiGo,30/01/2022,Goa,Ahmedabad,11:05,12:45,Non stop,"₹ 5,316"
86,10,IndiGo,30/01/2022,Goa,Ahmedabad,23:25,01:00,Non stop,"₹ 5,316"
87,11,IndiGo,30/01/2022,Goa,Ahmedabad,00:05,06:55,1 stop via Hyderabad,"₹ 5,316"
88,12,IndiGo,30/01/2022,Goa,Ahmedabad,12:00,19:05,1 stop via Bengaluru,"₹ 5,316"
89,13,IndiGo,30/01/2022,Goa,Ahmedabad,15:25,20:45,1 stop via Bengaluru,"₹ 5,316"
90,14,IndiGo,30/01/2022,Goa,Ahmedabad,14:35,20:45,1 stop via Bengaluru,"₹ 5,316"
91,15,IndiGo,30/01/2022,Goa,Ahmedabad,14:40,21:30,1 stop via Indore,"₹ 5,316"
92,16,IndiGo,30/01/2022,Goa,Ahmedabad,17:55,22:15,1 stop via Hyderabad,"₹ 5,316"
93,17,IndiGo,30/01/2022,Goa,Ahmedabad,14:30,22:15,1 stop via Hyderabad,"₹ 5,316"
94,18,IndiGo,30/01/2022,Goa,Ahmedabad,21:45,05:00,1 stop via Bengaluru,"₹ 5,316"
95,19,IndiGo,30/01/2022,Goa,Ahmedabad,18:55,05:00,1 stop via Bengaluru,"₹ 5,316"
96,20,IndiGo,30/01/2022,Goa,Ahmedabad,21:20,06:55,1 stop via Hyderabad,"₹ 5,316"
97,21,IndiGo,30/01/2022,Goa,Ahmedabad,23:30,07:50,1 stop via Mumbai,"₹ 5,316"
98,22,Go First,30/01/2022,Goa,Ahmedabad,23:55,06:40,1 stop via Mumbai,"₹ 7,383"
99,23,Air India,30/01/2022,Goa,Ahmedabad,14:10,21:30,1 stop via New Delhi,"₹ 9,415"
100,24,Vistara,30/01/2022,Goa,Ahmedabad,14:30,20:05,1 stop via New Delhi,"₹ 11,254"
101,0,Spicejet,31/01/2022,Goa,Ahmedabad,06:20,08:20,Non stop,"₹ 5,315"
102,1,Go First,31/01/2022,Goa,Ahmedabad,21:05,22:40,Non stop,"₹ 5,315"
103,2,Spicejet,31/01/2022,Goa,Ahmedabad,21:05,23:15,Non stop,"₹ 5,315"
104,3,Go First,31/01/2022,Goa,Ahmedabad,13:15,19:25,1 stop via Mumbai,"₹ 5,315"
105,4,Go First,31/01/2022,Goa,Ahmedabad,18:15,00:05,1 stop via Mumbai,"₹ 5,315"
106,5,Go First,31/01/2022,Goa,Ahmedabad,17:00,00:05,1 stop via Mumbai,"₹ 5,315"
107,6,Go First,31/01/2022,Goa,Ahmedabad,23:55,06:40,1 stop via Mumbai,"₹ 5,315"
108,7,Go First,31/01/2022,Goa,Ahmedabad,23:55,07:30,1 stop via New Delhi,"₹ 5,315"
109,8,IndiGo,31/01/2022,Goa,Ahmedabad,23:25,01:00,Non stop,"₹ 5,316"
110,9,IndiGo,31/01/2022,Goa,Ahmedabad,00:05,06:55,1 stop via Hyderabad,"₹ 5,316"
111,10,IndiGo,31/01/2022,Goa,Ahmedabad,13:10,18:30,1 stop via Mumbai,"₹ 5,316"
112,11,IndiGo,31/01/2022,Goa,Ahmedabad,15:25,20:45,1 stop via Bengaluru,"₹ 5,316"
113,12,IndiGo,31/01/2022,Goa,Ahmedabad,14:35,20:45,1 stop via Bengaluru,"₹ 5,316"
114,13,IndiGo,31/01/2022,Goa,Ahmedabad,21:20,06:55,1 stop via Hyderabad,"₹ 5,316"
115,14,Air India,31/01/2022,Goa,Ahmedabad,15:20,19:55,1 stop via Mumbai,"₹ 7,071"
116,15,Vistara,31/01/2022,Goa,Ahmedabad,14:30,20:05,1 stop via New Delhi,"₹ 10,629"
117,0,Spicejet,25/01/2022,Goa,Tirupati,08:15,14:05,1 stop via Hyderabad,"₹ 5,578"
118,1,IndiGo,25/01/2022,Goa,Tirupati,07:35,13:30,1 stop via Hyderabad,"₹ 7,364"
119,2,IndiGo,25/01/2022,Goa,Tirupati,14:30,19:25,1 stop via Hyderabad,"₹ 7,364"
120,3,Spicejet,25/01/2022,Goa,Tirupati,08:15,07:40,1 stop via Hyderabad,"₹ 7,416"
121,4,IndiGo,25/01/2022,Goa,Tirupati,07:35,16:40,1 stop via Hyderabad,"₹ 7,520"
122,5,"Spicejet, IndiGo",25/01/2022,Goa,Tirupati,08:15,13:30,1 stop via Hyderabad,"₹ 8,088"
123,6,"Spicejet, Air India",25/01/2022,Goa,Tirupati,08:15,13:35,1 stop via Hyderabad,"₹ 8,088"
124,7,"IndiGo, Spicejet",25/01/2022,Goa,Tirupati,07:35,14:05,1 stop via Hyderabad,"₹ 8,088"
125,8,"Spicejet, IndiGo",25/01/2022,Goa,Tirupati,08:15,19:25,1 stop via Hyderabad,"₹ 8,088"
126,9,"IndiGo, Air India",25/01/2022,Goa,Tirupati,07:35,13:35,1 stop via Hyderabad,"₹ 8,089"
127,10,"Spicejet, IndiGo",25/01/2022,Goa,Tirupati,08:15,16:40,1 stop via Hyderabad,"₹ 8,192"
128,11,Air India,25/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 9,415"
129,12,Air India,25/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,237"
130,13,Air India,25/01/2022,Goa,Tirupati,15:20,13:35,"3 stop via Mumbai,New Delhi,Hyderabad","₹ 16,237"
131,0,Spicejet,26/01/2022,Goa,Tirupati,08:15,07:40,1 stop via Hyderabad,"₹ 5,578"
132,1,IndiGo,26/01/2022,Goa,Tirupati,07:35,13:30,1 stop via Hyderabad,"₹ 7,364"
133,2,IndiGo,26/01/2022,Goa,Tirupati,14:30,19:25,1 stop via Hyderabad,"₹ 7,364"
134,3,IndiGo,26/01/2022,Goa,Tirupati,21:20,07:20,1 stop via Hyderabad,"₹ 7,364"
135,4,"Spicejet, IndiGo",26/01/2022,Goa,Tirupati,08:15,13:30,1 stop via Hyderabad,"₹ 8,088"
136,5,Air India,26/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 9,415"
137,6,Air India,26/01/2022,Goa,Tirupati,21:00,13:35,"2 stop via Bengaluru,Hyderabad","₹ 11,407"
138,7,Air India,26/01/2022,Goa,Tirupati,15:20,13:35,"3 stop via Mumbai,New Delhi,Hyderabad","₹ 16,237"
139,8,"Air India, IndiGo",26/01/2022,Goa,Tirupati,01:15,13:30,"2 stop via New Delhi,Hyderabad","₹ 16,805"
140,0,Spicejet,27/01/2022,Goa,Tirupati,08:15,14:05,1 stop via Hyderabad,"₹ 5,578"
141,1,IndiGo,27/01/2022,Goa,Tirupati,07:35,13:30,1 stop via Hyderabad,"₹ 7,364"
142,2,IndiGo,27/01/2022,Goa,Tirupati,07:35,16:40,1 stop via Hyderabad,"₹ 7,364"
143,3,IndiGo,27/01/2022,Goa,Tirupati,14:30,19:25,1 stop via Hyderabad,"₹ 7,364"
144,4,Spicejet,27/01/2022,Goa,Tirupati,08:15,07:40,1 stop via Hyderabad,"₹ 7,416"
145,5,"Spicejet, IndiGo",27/01/2022,Goa,Tirupati,08:15,13:30,1 stop via Hyderabad,"₹ 8,088"
146,6,"Spicejet, Air India",27/01/2022,Goa,Tirupati,08:15,13:35,1 stop via Hyderabad,"₹ 8,088"
147,7,"IndiGo, Spicejet",27/01/2022,Goa,Tirupati,07:35,14:05,1 stop via Hyderabad,"₹ 8,088"
148,8,"Spicejet, IndiGo",27/01/2022,Goa,Tirupati,08:15,16:40,1 stop via Hyderabad,"₹ 8,088"
149,9,"Spicejet, IndiGo",27/01/2022,Goa,Tirupati,08:15,19:25,1 stop via Hyderabad,"₹ 8,088"
150,10,"IndiGo, Air India",27/01/2022,Goa,Tirupati,07:35,13:35,1 stop via Hyderabad,"₹ 8,089"
151,11,Air India,27/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 9,415"
152,12,Air India,27/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,237"
153,13,Air India,27/01/2022,Goa,Tirupati,15:20,13:35,"3 stop via Mumbai,New Delhi,Hyderabad","₹ 16,237"
154,0,IndiGo,28/01/2022,Goa,Tirupati,07:35,13:30,1 stop via Hyderabad,"₹ 7,364"
155,1,IndiGo,28/01/2022,Goa,Tirupati,14:30,19:25,1 stop via Hyderabad,"₹ 7,364"
156,2,IndiGo,28/01/2022,Goa,Tirupati,21:20,07:20,1 stop via Hyderabad,"₹ 7,364"
157,3,Spicejet,28/01/2022,Goa,Tirupati,08:15,14:05,1 stop via Hyderabad,"₹ 7,416"
158,4,"IndiGo, Spicejet",28/01/2022,Goa,Tirupati,00:05,07:40,1 stop via Hyderabad,"₹ 8,088"
159,5,"Spicejet, IndiGo",28/01/2022,Goa,Tirupati,08:15,13:30,1 stop via Hyderabad,"₹ 8,088"
160,6,Air India,28/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 9,415"
161,7,Air India,28/01/2022,Goa,Tirupati,21:00,13:35,"2 stop via Bengaluru,Hyderabad","₹ 11,407"
162,8,Air India,28/01/2022,Goa,Tirupati,15:20,13:35,"3 stop via Mumbai,New Delhi,Hyderabad","₹ 16,237"
163,9,"Air India, IndiGo",28/01/2022,Goa,Tirupati,01:15,13:30,"2 stop via New Delhi,Hyderabad","₹ 16,805"
164,0,IndiGo,29/01/2022,Goa,Tirupati,00:05,07:20,1 stop via Hyderabad,"₹ 7,364"
165,1,IndiGo,29/01/2022,Goa,Tirupati,07:20,13:30,1 stop via Hyderabad,"₹ 7,364"
166,2,IndiGo,29/01/2022,Goa,Tirupati,07:20,16:40,1 stop via Hyderabad,"₹ 7,364"
167,3,IndiGo,29/01/2022,Goa,Tirupati,14:30,19:25,1 stop via Hyderabad,"₹ 7,364"
168,4,IndiGo,29/01/2022,Goa,Tirupati,06:25,11:45,1 stop via Bengaluru,"₹ 7,677"
169,5,"IndiGo, Spicejet",29/01/2022,Goa,Tirupati,00:05,07:40,1 stop via Hyderabad,"₹ 8,088"
170,6,"IndiGo, Spicejet",29/01/2022,Goa,Tirupati,00:05,11:10,1 stop via Hyderabad,"₹ 8,088"
171,7,"IndiGo, Air India",29/01/2022,Goa,Tirupati,07:20,13:35,1 stop via Hyderabad,"₹ 8,089"
172,8,"IndiGo, Air India",29/01/2022,Goa,Tirupati,00:05,13:35,1 stop via Hyderabad,"₹ 8,089"
173,9,Air India,29/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 9,415"
174,10,Air India,29/01/2022,Goa,Tirupati,21:00,13:35,"2 stop via Bengaluru,Hyderabad","₹ 11,407"
175,11,Air India,29/01/2022,Goa,Tirupati,15:20,13:35,"3 stop via Mumbai,New Delhi,Hyderabad","₹ 16,237"
176,12,Air India,29/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,657"
177,0,Spicejet,30/01/2022,Goa,Tirupati,08:15,14:05,1 stop via Hyderabad,"₹ 5,578"
178,1,Spicejet,30/01/2022,Goa,Tirupati,08:15,07:40,1 stop via Hyderabad,"₹ 5,578"
179,2,IndiGo,30/01/2022,Goa,Tirupati,07:35,13:30,1 stop via Hyderabad,"₹ 7,364"
180,3,IndiGo,30/01/2022,Goa,Tirupati,07:35,16:40,1 stop via Hyderabad,"₹ 7,364"
181,4,IndiGo,30/01/2022,Goa,Tirupati,14:30,19:25,1 stop via Hyderabad,"₹ 7,364"
182,5,"Go First, Spicejet",30/01/2022,Goa,Tirupati,08:40,14:05,1 stop via Hyderabad,"₹ 8,087"
183,6,"IndiGo, Spicejet",30/01/2022,Goa,Tirupati,00:05,07:40,1 stop via Hyderabad,"₹ 8,088"
184,7,"Go First, IndiGo",30/01/2022,Goa,Tirupati,08:40,13:30,1 stop via Hyderabad,"₹ 8,088"
185,8,"Spicejet, IndiGo",30/01/2022,Goa,Tirupati,08:15,13:30,1 stop via Hyderabad,"₹ 8,088"
186,9,"Go First, Air India",30/01/2022,Goa,Tirupati,08:40,13:35,1 stop via Hyderabad,"₹ 8,088"
187,10,"Spicejet, Air India",30/01/2022,Goa,Tirupati,08:15,13:35,1 stop via Hyderabad,"₹ 8,088"
188,11,"IndiGo, Spicejet",30/01/2022,Goa,Tirupati,07:35,14:05,1 stop via Hyderabad,"₹ 8,088"
189,12,"IndiGo, Air India",30/01/2022,Goa,Tirupati,07:35,13:35,1 stop via Hyderabad,"₹ 8,089"
190,13,Air India,30/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 9,415"
191,14,Air India,30/01/2022,Goa,Tirupati,21:00,13:35,"2 stop via Bengaluru,Hyderabad","₹ 11,407"
192,15,Air India,30/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,237"
193,0,IndiGo,31/01/2022,Goa,Tirupati,07:35,13:30,1 stop via Hyderabad,"₹ 7,364"
194,1,IndiGo,31/01/2022,Goa,Tirupati,14:30,19:25,1 stop via Hyderabad,"₹ 7,364"
195,2,IndiGo,31/01/2022,Goa,Tirupati,21:20,07:20,1 stop via Hyderabad,"₹ 7,364"
196,3,Spicejet,31/01/2022,Goa,Tirupati,08:15,14:05,1 stop via Hyderabad,"₹ 7,416"
197,4,"IndiGo, Spicejet",31/01/2022,Goa,Tirupati,00:05,07:40,1 stop via Hyderabad,"₹ 8,088"
198,5,"Spicejet, IndiGo",31/01/2022,Goa,Tirupati,08:15,13:30,1 stop via Hyderabad,"₹ 8,088"
199,6,Air India,31/01/2022,Goa,Tirupati,01:15,13:35,"2 stop via New Delhi,Hyderabad","₹ 9,415"
200,7,Air India,31/01/2022,Goa,Tirupati,23:00,13:35,"2 stop via Mumbai,Hyderabad","₹ 10,567"
201,8,Air India,31/01/2022,Goa,Tirupati,21:00,13:35,"2 stop via Mumbai,Hyderabad","₹ 10,567"
202,9,Air India,31/01/2022,Goa,Tirupati,21:00,13:35,"2 stop via Bengaluru,Hyderabad","₹ 11,407"
203,10,Air India,31/01/2022,Goa,Tirupati,15:20,13:35,"3 stop via Mumbai,New Delhi,Hyderabad","₹ 16,237"
204,11,"Air India, IndiGo",31/01/2022,Goa,Tirupati,01:15,13:30,"2 stop via New Delhi,Hyderabad","₹ 16,805"
205,0,Go First,25/01/2022,Goa,Bengaluru,14:00,15:10,Non stop,"₹ 4,475"
206,1,Go First,25/01/2022,Goa,Bengaluru,17:00,22:20,1 stop via Mumbai,"₹ 4,475"
207,2,Go First,25/01/2022,Goa,Bengaluru,13:15,22:20,1 stop via Mumbai,"₹ 4,475"
208,3,Go First,25/01/2022,Goa,Bengaluru,23:55,09:55,1 stop via Mumbai,"₹ 4,475"
209,4,Go First,25/01/2022,Goa,Bengaluru,21:05,10:25,1 stop via Ahmedabad,"₹ 4,475"
210,5,IndiGo,25/01/2022,Goa,Bengaluru,08:05,09:15,Non stop,"₹ 4,476"
211,6,IndiGo,25/01/2022,Goa,Bengaluru,15:25,16:55,Non stop,"₹ 4,476"
212,7,IndiGo,25/01/2022,Goa,Bengaluru,21:45,23:05,Non stop,"₹ 4,476"
213,8,Air India,25/01/2022,Goa,Bengaluru,21:00,22:30,Non stop,"₹ 4,477"
214,9,AirAsia,25/01/2022,Goa,Bengaluru,17:55,20:55,1 stop via Hyderabad,"₹ 4,477"
215,10,Vistara,25/01/2022,Goa,Bengaluru,13:20,20:55,1 stop via Mumbai,"₹ 7,951"
216,11,Air India,25/01/2022,Goa,Bengaluru,07:05,18:30,1 stop via Mumbai,"₹ 8,362"
217,12,Air India,25/01/2022,Goa,Bengaluru,23:00,11:10,1 stop via Mumbai,"₹ 8,362"
218,13,"Go First, Air India",25/01/2022,Goa,Bengaluru,13:15,18:30,1 stop via Mumbai,"₹ 8,738"
219,14,"Go First, IndiGo",25/01/2022,Goa,Bengaluru,17:00,22:15,1 stop via Mumbai,"₹ 8,738"
220,15,"IndiGo, Air India",25/01/2022,Goa,Bengaluru,13:10,18:30,1 stop via Mumbai,"₹ 8,739"
221,16,"Vistara, Air India",25/01/2022,Goa,Bengaluru,13:20,18:30,1 stop via Mumbai,"₹ 8,740"
222,17,"Spicejet, IndiGo",25/01/2022,Goa,Bengaluru,08:15,13:20,1 stop via Hyderabad,"₹ 8,928"
223,18,"IndiGo, Star Air",25/01/2022,Goa,Bengaluru,14:30,21:25,1 stop via Hyderabad,"₹ 8,928"
224,0,Spicejet,26/01/2022,Goa,Bengaluru,07:30,09:00,Non stop,"₹ 4,475"
225,1,Go First,26/01/2022,Goa,Bengaluru,13:10,14:20,Non stop,"₹ 4,475"
226,2,Go First,26/01/2022,Goa,Bengaluru,06:40,16:10,1 stop via Mumbai,"₹ 4,475"
227,3,Go First,26/01/2022,Goa,Bengaluru,06:40,16:10,1 stop via Mumbai,"₹ 4,475"
228,4,Go First,26/01/2022,Goa,Bengaluru,17:00,22:20,1 stop via Mumbai,"₹ 4,475"
229,5,Go First,26/01/2022,Goa,Bengaluru,13:15,22:20,1 stop via Mumbai,"₹ 4,475"
230,6,Go First,26/01/2022,Goa,Bengaluru,17:40,08:40,1 stop via New Delhi,"₹ 4,475"
231,7,IndiGo,26/01/2022,Goa,Bengaluru,08:05,09:15,Non stop,"₹ 4,476"
